provider_id,name,phone,email,city,state,zip,website,interpreter,payment,over22,source,s_evaluation.autism_eval,s_evaluation.eval_dev_pediatricians,s_evaluation.psychiatrist,s_evaluation.psychologist,s_evaluation.spec_centers,s_therapies_interventions.aba,s_therapies_interventions.speech_language,s_therapies_interventions.occupational_therapy,s_therapies_interventions.physical_therapy,s_therapies_interventions.hippotherapy,s_therapies_interventions.social_skills_training,s_parent_family_supports.support_parent,s_parent_family_supports.support_grandparent,s_parent_family_supports.parent_education,s_campus_caregivers.respite_care,s_health_care.medicaid_waiver,lon,lat,address,a_payment.private_insurance,a_payment.assistance,a_payment.medicaid,disabilities,ages,county,fax,transit_access,hours,wheelchair_access,s_adaptations_accessibility.accomodations_modifications,s_adaptations_accessibility.adaptive_equipment,s_adaptations_accessibility.assistive_technology,s_adaptations_accessibility.augmentative_communication,s_adaptations_accessibility.service_animals,s_adult.day_services,s_adult.personal_care_assistance,s_adult.residential_facility,s_adult.supported_employment,s_adult.supported_independent_living,s_adult.job_training,s_advocacy.advocate_disability,s_advocacy.advocate_education,s_advocacy.advocate_healthcare,s_advocacy.attorney,s_advocacy.attorney_wills_trusts,s_advocacy.mediation,s_advocacy.resources_ada,s_advocacy.resources_advocate_education,s_advocacy.resources_idea,s_campus_caregivers.camp_day,s_campus_caregivers.camp_adults,s_campus_caregivers.camp_overnight,s_campus_caregivers.caregivers_adult,s_campus_caregivers.caregivers_after_school,s_campus_caregivers.caregivers_child,s_campus_caregivers.community_caregiving,s_campus_caregivers.financial_assistance,s_community_resources.community_programs,s_community_resources.disability_org,s_community_resources.family_connections,s_community_resources.housing_assistance,s_community_resources.libraries,s_community_resources.professional_associations,s_community_resources.recreation,s_community_resources.dbhdd_office,s_community_resources.religious_program,s_community_resources.research_projects,s_early_childhood.bcw_offices,s_early_childhood.child_care,s_early_childhood.high_risk_infant_assessment,s_early_childhood.preschool_private,s_early_childhood.preschool_public,s_early_childhood.preschool_specialized,s_education.education_consultants,s_education.financial_assistance,s_education.home_schooling,s_education.inclusive_services,s_education.post_secondary_ed,s_education.day_private,s_education.residential_private,s_education.charter_public,s_education.special_ed_oversight,s_education.transition_services,s_education.tutoring,s_health_care.cms,s_health_care.dev_pediatricians,s_health_care.diet_nutrition,s_health_care.gapp_providers,s_health_care.home_healthcare,s_health_care.mental_health,s_health_care.nursing_services,s_health_care.psychiatrist,s_health_care.psychologists_child,s_health_care.public_health,s_health_care.rehabilitation_centers,s_mental_health_behavior.behavior_specialist,s_mental_health_behavior.bullying,s_mental_health_behavior.child_abuse,s_mental_health_behavior.mental_health,s_mental_health_behavior.psychiatrist,s_mental_health_behavior.psychologist,s_mental_health_behavior.sexual_abuse,s_mental_health_behavior.suicide_support,s_parent_family_supports.adoption,s_parent_family_supports.case_management,s_parent_family_supports.crisis,s_parent_family_supports.family_support,s_parent_family_supports.foster_care,s_parent_family_supports.personal_care,s_parent_family_supports.play_groups,s_parent_family_supports.residential_childrens,s_parent_family_supports.social_work,s_parent_family_supports.support_group,s_parent_family_supports.support_bereavement,s_parent_family_supports.support_peer,s_parent_family_supports.support_sibling,s_planning_for_the_future.financial_planning,s_planning_for_the_future.guardianship,s_planning_for_the_future.person_centered_planning,s_planning_for_the_future.trust_will_prep,s_therapies_interventions.alternative_therapies,s_therapies_interventions.aquatic_therapy,s_therapies_interventions.art_therapy,s_therapies_interventions.counseling,s_therapies_interventions.developmental_eval_assessment,s_therapies_interventions.feeding_therapy,s_therapies_interventions.floor_therapy,s_therapies_interventions.massage_therapy,s_therapies_interventions.music_therapy,s_therapies_interventions.pet_therapy,s_therapies_interventions.play_therapy,s_therapies_interventions.sensory_integration,s_therapies_interventions.sign_language,s_therapies_interventions.special_instruction,s_therapies_interventions.vision_therapy,a_payment.peachcare,a_payment.tricare,s_gaac_clinic,s_bcw_offices
612,"Carol Weber, Ph.d.",(404) 257-0254,,Atlanta,GA,30342,,,Medicaid; Private Insurance; Sliding Scale,,p2p,,1,,,,0,0,0,0,0,0,0,,0,0,0,-84.3896704,33.8762905,"80 chastain park ave nw, atlanta, ga 30342, usa",1,1,1,Autism Spectrum Disorder,Under 3 Years; 3-5 Years; 6-11 Years,Fulton,(404) 256-5707,1,Daytime Hours; Evening Hours; Weekend Hours; By Appointment Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
271,Carroll County Family Developmental Disability (Ccfdd),404-451-8105,,Carrollton,GA,30116,,Spanish,Some Free Services,,p2p,,0,,,,0,0,0,0,0,0,1,,0,0,0,-84.9824143,33.6717001,"239 martin rd, carrollton, ga 30116, usa",0,1,0,Autism Spectrum Disorder; Intellectual Disability,All Ages; Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years; 21+ Years,Carroll,770-214-2612,0,Evening Hours; By Appointment Only; 24 Hours On Call,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
658,Cedar Springs Industries,770/749-2229,,Cedartown,GA,,,,Some Free Services,,p2p,,0,,,,0,0,0,0,0,0,0,,0,0,0,-85.2565823,34.0112715,"cedartown, ga 30125, usa",0,1,0,Autism Spectrum Disorder; Intellectual Disability,19-21 Years; 21+ Years,Polk,770/749-2282,0,Daytime Hours,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
383,Center Academy,770-333-1616,,Smyrna,GA,30080,www.centeracademy.com,,Other,,p2p,,0,,,,0,0,0,0,0,0,0,,0,0,0,-84.5247379,33.8683101,"3499 s cobb dr se, smyrna, ga 30080, usa",0,0,0,Autism Spectrum Disorder; Learning Disability; Miscellaneous,6-11 Years; 12-18 Years,Cobb,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
698,Center For Autism & Related Disorders (Card),(818) 345-2345,,Atlanta,GA,30326,www.centerforautism.com,,Medicaid,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,,,,0,0,1,Autism Spectrum Disorder; Intellectual Disability,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years,Fulton,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
589,Center For New Beginnings,706-437-0505,,Waynesboro,GA,30830,www.nbeginnings.org,English; Spanish,Medicaid; Peachcare; Private Insurance; Sliding Scale; Some Free Services; Tri-care,,p2p,,0,,,,1,0,0,0,0,1,0,,1,0,0,-82.0307095,33.0863071,"727 w 6th st, waynesboro, ga 30830, usa",1,1,1,Autism Spectrum Disorder,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years; 21+ Years,Burke,706-437-0505,1,Daytime Hours; Evening Hours; By Appointment Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
502,Center For Psychological & Educational Assessment,770-352-9952,,Marietta,GA,30060,www.atlantachildpsych.com,English,Other,,p2p,,1,,,,0,0,0,0,0,1,0,,0,0,1,-84.5376843,33.9495169,"54 south ave se, marietta, ga 30060, usa",0,0,0,Autism Spectrum Disorder; Intellectual Disability; Learning Disability; Mental Health Diagnosis; Speech-Language,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Cobb,770-919-0145,1,Daytime Hours; Evening Hours; Weekend Hours; By Appointment Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
437,Central (Fulton) Training Center -,404-752-8766,,Atlanta,GA,30310,www.co.fulton.ga.us,French; German; Japanese; Mandarin Chinese; Spanish; Vietnamese,Some Free Services,,p2p,,0,,,,0,0,0,0,0,0,0,,0,0,0,-84.4330624,33.7436761,"425 langhorn st sw, atlanta, ga 30310, usa",0,1,0,Autism Spectrum Disorder; Intellectual Disability,19-21 Years; 21+ Years,Fulton,404-752-8759,1,Daytime Hours,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
230,Central Georgia Autism Support Group Inc.,478-956-4204,,Macon,GA,,,,Some Free Services,,p2p,,0,,,,0,0,0,0,0,0,1,,0,0,0,-83.7401049,32.8825839,"210 castlegate rd, macon, ga 31210, usa",0,1,0,Autism Spectrum Disorder,All Ages,Bibb,478-633-7552,1,Daytime Hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
640,Centralized Katie Beckett Medicaid,678-248-7449,,Nocross,GA,,dch.georgia.gov,,,,p2p,,0,,,,0,0,0,0,0,0,0,,0,0,1,-84.0246033,33.6646149,"985 taylor st, conyers, ga 30012, usa",0,0,0,Autism Spectrum Disorder; Intellectual Disability,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years,Gwinnett,678-248-7459,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
333,"Cerebral Matters, Llc",404-493-0962,,Atlanta,GA,,www.cerebralmatters.com,,Other,,p2p,,1,,,,0,0,0,0,0,0,0,,0,0,0,-84.3876996,33.9203238,"30328, 6100 lake forrest dr, atlanta, ga 30342, usa",0,0,0,Autism Spectrum Disorder; Brain-related; Intellectual Disability; Learning Disability,All Ages; Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years; 21+ Years,Fulton,404-257-9768,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
114,Chancelight Autism Services Athens,(706) 389-1146,,Athens,GA,30606,chancelight.com,,,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-83.4492939,33.9433535,"135 athens w pkwy, athens, ga 30606, usa",0,0,0,Autism Spectrum Disorder,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Clarke,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
409,Chancelight Autism Services Augusta,(762) 222-7629,,Martinez,GA,30907,autismservices.chancelight.com,,Tri-care; Other,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-82.0888845,33.5104381,"3830 washington rd, martinez, ga 30907, usa",0,0,0,Autism Spectrum Disorder,3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Columbia,(762) 222-7640,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
150,Chancelight Autism Services Decatur,(678) 973-1680,,Decatur,GA,30033,autismservices.chancelight.com,,Private Insurance; Tri-care,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-84.306802,33.799267,"1549 clairmont rd, decatur, ga 30033, usa",1,0,0,Autism Spectrum Disorder,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,DeKalb,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
509,Chancelight Autism Services Dunwoody,(404) 480-3842,,Dunwoody,GA,30338,autismservices.chancelight.com,,Tri-care; Other,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-84.3376283,33.9477275,"5488 chamblee dunwoody rd #7, dunwoody, ga 30338, usa",0,0,0,Autism Spectrum Disorder,3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Fulton,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
177,Chancelight Autism Services Macon,(478) 845-5415,,Macon,GA,31201,autismservices.chancelight.com,,Tri-care; Other,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-83.7210758,32.937044,"1760 bass rd, macon, ga 31210, usa",0,0,0,Autism Spectrum Disorder,3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Bibb,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
145,Chancelight Autism Services Marietta,(678) 905-0840,,Marietta,GA,30062,autismservices.chancelight.com,,Private Insurance; Tri-care,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-84.4287465,33.9867833,"1511 johnson ferry rd, marietta, ga 30062, usa",1,0,0,Autism Spectrum Disorder,3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Cobb,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
87,Chancelight Autism Services Mcdonough,(770) 615-6202,,Stockbridge,GA,30281,autismservices.chancelight.com,,,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-84.2260065,33.5077955,"1233 eagles landing pkwy, stockbridge, ga 30281, usa",0,0,0,Autism Spectrum Disorder,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Henry,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
547,Chancelight Autism Services Savannah,(912) 988-1444,,Savannah,GA,31405,autismservices.chancelight.com,,Tri-care; Other,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-81.1025172,32.0102436,"613 stephenson ave, savannah, ga 31405, usa",0,0,0,Autism Spectrum Disorder,3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Chatham,,0,Daytime Hours; By Appointment Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
616,Chancelight Autism Services Warner Robins,(478) 225-3880,,Warner Robins,GA,31093,autismservices.chancelight.com,,Tri-care; Other,,p2p,,0,,,,1,0,0,0,0,0,0,,0,0,0,-83.6117692,32.6276289,"820 duke ave, warner robins, ga 31093, usa",0,0,0,Autism Spectrum Disorder,3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years,Houston,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
443,Chastain Horse Park Summer Camp,(404) 252-4244 ext. 1,,Atlanta,GA,30327,www.chastainhorsepark.org,,,,p2p,,0,,,,0,0,0,0,1,0,0,,0,0,0,-84.3971976,33.8742557,"4371 powers ferry rd nw, atlanta, ga 30327, usa",0,0,0,Autism Spectrum Disorder; Brain-related; Intellectual Disability; Learning Disability,3-5 Years; 6-11 Years; 12-18 Years; 19-21 Years; 21+ Years,DeKalb,404-252-1106,0,Daytime Hours; Evening Hours; Weekend Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
238,Chattahoochee County Health Department,706-989-3663,,Cusseta,GA,31805,www.columbushealth.com,Spanish,Medicaid; Peachcare; Private Insurance; Sliding Scale; Some Free Services; Tri-care,,p2p,,0,,,,0,1,1,1,0,0,0,,0,0,0,-84.7642302,32.3079102,"213 mcnaughton st, cusseta, ga 31805, usa",1,1,1,Autism Spectrum Disorder; Learning Disability; Speech-Language,Under 3 Years,Chattahoochee,706-989-1243,1,Daytime Hours; By Appointment Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,,
654,Chattahoochee Valley Asd Study Committee,(509) 929-6449,,,GA,,,,,,p2p,,0,,,,0,0,0,0,0,0,1,,0,0,0,-83.4443972,43.4075349,"ber-wa-ga-na campgrounds, 2601 sanilac rd, vassar, mi 48768, usa",0,0,0,Autism Spectrum Disorder,All Ages,Fayette,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
601,"Children's Special Services, Llc",770/394-9791,,Atlanta,GA,30350,www.childrens-services.com,,Other,,p2p,,0,,,,0,0,1,0,0,0,0,,0,0,0,-84.3485154,33.9608791,"7501 auden trail, atlanta, ga 30350, usa",0,0,0,Autism Spectrum Disorder,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years,Fulton,770/394-7803,0,Daytime Hours; By Appointment Only,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11,Children And Family Programs At Ksu,(470) 578-2233,,Kennesaw,GA,30144-5591,chss.kennesaw.edu/ccm/children-family-programs/about-cfp.php,Other,,,p2p,,0,,,,0,0,0,0,0,1,0,,1,0,0,-84.5826712,34.0381785,"1000 chastain rd nw, kennesaw, ga 30144, usa",0,0,0,Any Disability; Autism Spectrum Disorder; Learning Disability; Mental Health Diagnosis; Miscellaneous,All Ages; Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years,Cobb,,1,Daytime Hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,
385,Childrens At Hughes Spalding Developmental And Behavioral Pediatrics,(404) 785-9695,,Atlanta,GA,30303,www.choa.org/find-a-doctor?q=david+o%27banion&specialty=&languagesspoken=&gender=&type=&distance=&r=7855,,Medicaid; Private Insurance,,p2p,,0,,,,0,0,0,0,0,0,0,,0,0,0,-84.3820093,33.7539006,"35 jesse hill jr dr se 2nd floor, atlanta, ga 30303, usa",1,0,1,Autism Spectrum Disorder; Intellectual Disability; Miscellaneous,Under 3 Years; 3-5 Years; 6-11 Years; 12-18 Years,Fulton,,0,Daytime Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
265,Christy Kennedy,404 378-5734,,Decatur,GA,30030,www.christykennedyot.com,,Private Insurance; Sliding Scale; Other,,p2p,,0,,,,0,0,1,0,0,1,0,,1,0,0,-84.3110781,33.7690363,"234 e parkwood rd, decatur, ga 30030, usa",1,1,0,Autism Spectrum Disorder; Ears & Hearing; Eyes & Vision; Learning Disability; Muscles-Movement-Neuromuscular,All Ages,DeKalb,,1,Daytime Hours; By Appointment Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
